ProjectId,ProjectName_june,SectorName_june,StateName_june,LineMinistry_june,COMPANYNAME_june,AgencyId_june,AgencyName_june,OriginalCost_june,RevisedCost_june,RevisedCostReason_june,Expenditure_june,SanctionDate_june,CreationDate_june,StartDate_june,OriginalEndDate_june,RevisedDate_june,RevisedDateReason_june,DELAYED_TIME_june,COST_OVERRUN_PERC_june,COST_OVERRUN_june,COR_PERC_june,TOR_PERC_june,PhysicalProgress_june,OnboardingDelay_june,Remarks_june,ProjectName_july,SectorName_july,StateName_july,LineMinistry_july,COMPANYNAME_july,AgencyId_july,AgencyName_july,OriginalCost_july,RevisedCost_july,RevisedCostReason_july,Expenditure_july,SanctionDate_july,CreationDate_july,StartDate_july,OriginalEndDate_july,RevisedDate_july,RevisedDateReason_july,DELAYED_TIME_july,COST_OVERRUN_PERC_july,COST_OVERRUN_july,COR_PERC_july,TOR_PERC_july,PhysicalProgress_july,OnboardingDelay_july,Remarks_july,physical_progress,original_cost,revised_cost,expenditure,cost_overrun,cost_overrun_perc,cost_ratio,expenditure_rate,months_since_sanction,months_to_anticipated_completion,execution_velocity,monsoon_overlap,SectorName_june_freq,LineMinistry_june_freq,COMPANYNAME_june_freq,predictive_risk_index,observed_velocity,required_velocity,recoverability_score
618869,"Construction of 4/6 lane Highway of Southern Bareilly Bypass, starting at Ch. 237000 of NH 530 near Jhumka chauraha,  Dhantiya village and ending at Ch. 267000 of NH 30 near Invertis University including Trumpet Interchange",Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1122,1869.59,,603.36,18/12/2024,,,23/06/2028,23/06/2028,,0.0,0,0,,,15,0,,"Construction of 4/6 lane Highway of Southern Bareilly Bypass, starting at Ch. 237000 of NH 530 near Jhumka chauraha,  Dhantiya village and ending at Ch. 267000 of NH 30 near Invertis University including Trumpet Interchange",Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1122,1869.59,,620.25,18/12/2024,,,23/06/2028,23/06/2028,,0,0,0,,,16,0,,15.0,1122.0,1869.59,603.36,0.0,0.0,1.666301247771836,0.322723163902246,18.363994743758212,23.78449408672799,0.8168157423971377,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,6.4586788975522085,1.0,3.573756906077348,27.981757749091752
618500,Construction of 4L Connector from Delhi Meerut Expressway Km 50.000 of Pkg IV to Km 8.520 of NH-235 Pkg-5,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1081,1116.19,,442.98,06/09/2021,,,29/03/2024,30/07/2026,,0.0,0,0,,,78,0,,Construction of 4L Connector from Delhi Meerut Expressway Km 50.000 of Pkg IV to Km 8.520 of NH-235 Pkg-5,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1081,1116.19,,455.0,06/09/2021,,,29/03/2024,31/08/2026,,0,0,0,,,78,0,,78.0,1081.0,1116.19,442.98,0.0,0.0,1.0325531914893618,0.3968679167525242,57.75295663600525,1.0,1.3505802047781572,1.0,0.569284064665127,0.569284064665127,0.2984988452655889,66.80379432096801,0.0,22.0,0.0
618609,Construction of 4L Flyover from MES College Junction to Bogmalo Junction on NH-566 from Km. 7.106 to Km. 10.460 and 4L VUP at Queeny Nagar Junction from Km. 3.330 to Km. 4.550,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,463,316.28,,168.21,18/01/2024,,,31/07/2026,31/05/2027,,0.0,0,0,,,57,0,,Construction of 4L Flyover from MES College Junction to Bogmalo Junction on NH-566 from Km. 7.106 to Km. 10.460 and 4L VUP at Queeny Nagar Junction from Km. 3.330 to Km. 4.550,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,463,316.28,,168.21,18/01/2024,,,31/07/2026,31/05/2027,,0,0,0,,,59,0,,57.0,463.0,316.28,168.21,0.0,0.0,0.6831101511879049,0.5318388769444796,29.369250985545335,11.005256241787121,1.9408053691275167,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,4.129102791826036,2.0,3.9072238805970154,51.18723833389358
619298,Construction of 6 Lane Elevated corridor from KM 612582 to KM 617540 including construction of Service Roads in Kolhapur City on NH -48 in the State of Maharashtra on EPC mode under NHO,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1039,,,0.0,02/02/2026,,,08/06/2029,08/06/2029,,0.0,0,0,,,0,0,,Construction of 6 Lane Elevated corridor from KM 612582 to KM 617540 including construction of Service Roads in Kolhapur City on NH -48 in the State of Maharashtra on EPC mode under NHO,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1039,,,0.06,02/02/2026,,,08/06/2029,08/06/2029,,0,0,0,,,0,0,,0.0,1039.0,1039.0,0.0,0.0,0.0,1.0,0.0,4.862023653088042,35.282522996057814,0.0,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,4.584869078249527,0.0,2.8342644320297956,0.0
618524,Construction of 6 lane elevated corridor including its approaches from Km. 629880 to Km. 634470 Design Chainage of NH-16 in Ranasthalam Town portion in the state of Andhra Pradesh on EPC Mode under NHO.,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,258,192.85,,55.83,16/07/2024,,,20/03/2027,31/08/2027,,0.0,0,0,,,36,0,,Construction of 6 lane elevated corridor including its approaches from Km. 629880 to Km. 634470 Design Chainage of NH-16 in Ranasthalam Town portion in the state of Andhra Pradesh on EPC Mode under NHO.,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,258,192.85,,55.83,16/07/2024,,,20/03/2027,31/08/2027,,0,0,0,,,39,0,,36.0,258.0,192.85,55.83,0.0,0.0,0.7474806201550387,0.2894996110967073,23.45597897503285,14.027595269382392,1.5347899159663867,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,4.8478415437175775,3.0,4.562435597189696,65.75435282522996
617912,Construction of 6 lane flyover from Khapari ROB to Mihan Interchange design chainage km 8760 to 11450 L- 2.69 km and upgradation of existing 4L PS road to 6LPS with service road by flexible pavement design chainage km 11450 to 14500 L-3.05 [total project length 5.74 km] in section of Nagpur - Hyderabad NH-44 Old NH-7 in Nagpur district in the state of Maharashtra on HAM mode.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,620,,,0.0,15/03/2024,,,03/10/2027,02/10/2027,,0.0,0,0,,,8,0,,Construction of 6 lane flyover from Khapari ROB to Mihan Interchange design chainage km 8760 to 11450 L- 2.69 km and upgradation of existing 4L PS road to 6LPS with service road by flexible pavement design chainage km 11450 to 14500 L-3.05 [total project length 5.74 km] in section of Nagpur - Hyderabad NH-44 Old NH-7 in Nagpur district in the state of Maharashtra on HAM mode.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,620,,,18.35,15/03/2024,,,03/10/2027,02/10/2027,,0,0,0,,,8,0,,8.0,620.0,620.0,0.0,0.0,0.0,1.0,0.0,27.496714848883048,15.078843626806833,0.29094384707287935,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,5.315864419254592,0.0,6.101263616557734,0.0
618932,Construction of 6 lane Indore western bypass from km 0000 to Km 34000 Pkg -l  in the State of Madhya Pradesh on Hybrid Annuity Mode under NHO,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1535,1472.68,,655.83,28/02/2024,,,31/12/2027,31/12/2027,,0.0,0,0,,,23,0,,Construction of 6 lane Indore western bypass from km 0000 to Km 34000 Pkg -l  in the State of Madhya Pradesh on Hybrid Annuity Mode under NHO,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1535,1472.68,,657.89,28/02/2024,,,31/12/2027,31/12/2027,,0,0,0,,,28,0,,23.0,1535.0,1472.68,655.83,0.0,0.0,0.9594006514657981,0.4453309612407312,28.02233902759527,18.035479632063073,0.8207737397420868,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,5.435854458696686,5.0,4.26936247723133,100.0
618933,Construction of 6 lane Indore western bypass from km 34000 to Km 64000 Pkg-II in the state of Madhya Pradesh on Hybrid Annuity Mode under NHO,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1431,,,662.12,08/03/2024,,,16/02/2028,16/02/2028,,0.0,0,0,,,18,0,,Construction of 6 lane Indore western bypass from km 34000 to Km 64000 Pkg-II in the state of Madhya Pradesh on Hybrid Annuity Mode under NHO,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1431,,,662.93,08/03/2024,,,16/02/2028,16/02/2028,,0,0,0,,,18,0,,18.0,1431.0,1431.0,662.12,0.0,0.0,1.0,0.4626974143955276,27.726675427069644,19.579500657030223,0.6491943127962085,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,5.477277003795988,0.0,4.188053691275168,0.0
618233,Construction of 6-lane bridge on Ganga on NH-96 and its approaches in Phaphamau Allahabad on EPC mode,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,1948,1465.41,,0.0,11/07/2018,,,15/02/2024,30/09/2026,,0.0,0,0,,,90,0,,Construction of 6-lane bridge on Ganga on NH-96 and its approaches in Phaphamau Allahabad on EPC mode,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,1948,1465.41,,0.43,11/07/2018,,,15/02/2024,30/09/2026,,0,0,0,,,91,0,,90.0,1948.0,1465.41,0.0,0.0,0.0,0.7522638603696099,0.0,95.63074901445466,3.0223390275952693,0.9411198900721401,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,17.27140277133702,1.0,3.3086956521739133,30.223390275952696
618250,Construction of 6-Lane Elevated / Extra Dose Cable Bridge on River Ganga parallel to & Western side of Digha-Sonepur Rail cum-Road Bridge of NH 139W in the State of Bihar,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,3064,,,0.0,05/01/2024,,,02/11/2027,30/12/2028,,0.0,0,0,,,17,0,,Construction of 6-Lane Elevated / Extra Dose Cable Bridge on River Ganga parallel to & Western side of Digha-Sonepur Rail cum-Road Bridge of NH 139W in the State of Bihar,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,3064,,,0.0,05/01/2024,,,02/11/2027,30/12/2028,,0,0,0,,,19,0,,17.0,3064.0,3064.0,0.0,0.0,0.0,1.0,0.0,29.796320630749012,30.02628120893561,0.5705402425578832,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,5.259349058035663,2.0,2.7642450765864335,72.3524848408087
618591,"Construction of 6-lane flyover at Ainthapali junction and a 2-lane ROB LHS on NH-53 Earlier NH-6 in Sambalpur, on EPC mode in Odisha under NHO",Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,374,211.74,,106.42,11/03/2024,,,18/12/2026,18/12/2026,,0.0,0,0,,,51,0,,"Construction of 6-lane flyover at Ainthapali junction and a 2-lane ROB LHS on NH-53 Earlier NH-6 in Sambalpur, on EPC mode in Odisha under NHO",Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,374,211.74,,106.91,11/03/2024,,,18/12/2026,18/12/2026,,0,0,0,,,54,0,,51.0,374.0,211.74,106.42,0.0,0.0,0.5661497326203209,0.5025975252668367,27.628120893561103,5.617608409986859,1.8459453032104638,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,4.592441723290869,3.0,8.722573099415206,34.393520877470564
618742,"Construction of 6-lane Greenfield corridor from Ramnagar to Kacchi Dargah NH-119D from Km 109700 to Km 122300, including widening of the existing NH-31 from Km 196700 to Km 198600, as part of the Amas-Darbhanga.",Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1113,,,12.43,27/01/2025,,,23/04/2028,23/04/2028,,0.0,0,0,,,0,0,,"Construction of 6-lane Greenfield corridor from Ramnagar to Kacchi Dargah NH-119D from Km 109700 to Km 122300, including widening of the existing NH-31 from Km 196700 to Km 198600, as part of the Amas-Darbhanga.",Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,1113,,,12.44,27/01/2025,,,23/04/2028,23/04/2028,,0,0,0,,,1,0,,0.0,1113.0,1113.0,12.43,0.0,0.0,1.0,0.011168014375561546,17.04993429697766,21.780551905387647,0.0,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,5.411341956451191,1.0,4.591251885369533,21.780551905387647
618627,Construction of 7 Nos of Standalone safety structures/works at different locations on various NHs,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,169,112.03,,26.55,16/01/2025,,,27/01/2027,20/01/2027,,0.0,0,0,,,33,0,,Construction of 7 Nos of Standalone safety structures/works at different locations on various NHs,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,169,112.03,,26.78,16/01/2025,,,27/01/2027,20/01/2027,,0,0,0,,,33,0,,33.0,169.0,112.03,26.55,0.0,0.0,0.6628994082840237,0.23699009193965903,17.41130091984231,6.701708278580814,1.8953207547169812,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,5.440841710718093,0.0,9.997450980392157,0.0
619299,Construction of a 6-Lane Elevated Corridor from Km 593766  to Km 596620 Including Construction of Service Roads in Kagal City  on NH-48 in the State of Maharashtra on EPC Mode. ,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,358,,,0.0,05/03/2026,,,08/06/2028,08/06/2028,,0.0,0,0,,,0,0,,Construction of a 6-Lane Elevated Corridor from Km 593766  to Km 596620 Including Construction of Service Roads in Kagal City  on NH-48 in the State of Maharashtra on EPC Mode. ,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,358,,,0.08,05/03/2026,,,08/06/2028,08/06/2028,,0,0,0,,,0,0,,0.0,358.0,358.0,0.0,0.0,0.0,1.0,0.0,3.843626806833114,23.291721419185283,0.0,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,4.446880616879745,0.0,4.293370944992947,0.0
618228,construction of a new 4 lane Parallel to existing MG Setu  with its approaces from km 0.00 to km 14.500 across river Ganga on NH-19 at Patna in the state of Bihar.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,2926,,,0.0,12/02/2019,,,22/09/2024,30/09/2027,,0.0,0,0,,,75,0,,construction of a new 4 lane Parallel to existing MG Setu  with its approaces from km 0.00 to km 14.500 across river Ganga on NH-19 at Patna in the state of Bihar.,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,2926,,,622.65,12/02/2019,,,22/09/2024,31/12/2027,,0,0,0,,,75,0,,75.0,2926.0,2926.0,0.0,0.0,0.0,1.0,0.0,88.53482260183968,15.013140604467806,0.8471243042671615,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,18.427446714933804,0.0,1.6652078774617067,0.0
618234,Construction of a new 4-lane major bridge across river Kosi at Phulaut including Rehabilitation and upgradation of existing Birpur and Bihpur section of NH-106 from km 106.000 to km 136.000 to 2-lane with paved shoulders in the State of Bihar on EPC mode,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,1478,,,901.32,20/09/2018,,,06/06/2024,28/02/2027,,0.0,0,0,,,98,0,,Construction of a new 4-lane major bridge across river Kosi at Phulaut including Rehabilitation and upgradation of existing Birpur and Bihpur section of NH-106 from km 106.000 to km 136.000 to 2-lane with paved shoulders in the State of Bihar on EPC mode,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,1478,,,901.52,20/09/2018,,,06/06/2024,28/02/2027,,0,0,0,,,99,0,,98.0,1478.0,1478.0,901.32,0.0,0.0,1.0,0.6098240866035183,93.29829172141918,7.982917214191852,1.0503943661971833,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,4.275396712166186,1.0,0.2505349794238683,100.0
618882,Construction of additional 3-Lane Bridge over River Ganga for connection between Buxar and Bharauli on NH-922 in the State of Uttar Pradesh and Bihar on Hybrid Annuity Mode,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,532,444.92,,46.76,15/03/2024,,,19/02/2028,19/02/2028,,0.0,0,0,,,20,0,,Construction of additional 3-Lane Bridge over River Ganga for connection between Buxar and Bharauli on NH-922 in the State of Uttar Pradesh and Bihar on Hybrid Annuity Mode,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,532,444.92,,47.11,15/03/2024,,,19/02/2028,19/02/2028,,0,0,0,,,22,0,,20.0,532.0,444.92,46.76,0.0,0.0,0.8363157894736842,0.10509754562617998,27.496714848883048,19.678055190538764,0.7273596176821984,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,6.407543834748104,2.0,4.065442404006678,49.195137976346906
617893,Construction of additional major Bridge with 4- lane configuration of length 1.48 km on NH-60   NH-14    over River Kangshabati from Km. 117.770 to Km 119.250 and additional major Bridge with 4- lane configuration of length 0.900 km on NH-60   NH-14    over River Shilabati from Km. 173.220 to Km 174.120 in the district of Paschim Medinipur of West Bengal under Annual Plan for FY 2023-24 on EPC mode.   Job No 014-W8-2023-24/527   .,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,305,,,0.04,16/11/2023,,,15/05/2028,15/05/2028,,0.0,0,0,,,0,0,,Construction of additional major Bridge with 4- lane configuration of length 1.48 km on NH-60   NH-14    over River Kangshabati from Km. 117.770 to Km 119.250 and additional major Bridge with 4- lane configuration of length 0.900 km on NH-60   NH-14    over River Shilabati from Km. 173.220 to Km 174.120 in the district of Paschim Medinipur of West Bengal under Annual Plan for FY 2023-24 on EPC mode.   Job No 014-W8-2023-24/527   .,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,305,,,0.15,16/11/2023,,,15/05/2028,15/05/2028,,0,0,0,,,0,0,,0.0,305.0,305.0,0.04,0.0,0.0,1.0,0.00013114754098360657,31.438896189224703,22.503285151116952,0.0,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,5.18991275524711,0.0,4.443795620437956,0.0
618508,Construction of Additional Structures including Approaches in Vadodara Surat Section of NH48 between existing Km. 108.000 to Km. 250.000,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,907,907.39,,346.17,06/03/2024,,,28/01/2027,30/06/2027,,0.0,0,0,,,49,0,,Construction of Additional Structures including Approaches in Vadodara Surat Section of NH48 between existing Km. 108.000 to Km. 250.000,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,907,907.39,,368.63,06/03/2024,,,28/01/2027,30/06/2027,,0,0,0,,,49,0,,49.0,907.0,907.39,346.17,0.0,0.0,1.0004299889746417,0.3815007879742999,27.792378449408673,11.990801576872535,1.7630732860520095,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,5.022329396795083,0.0,4.253260273972603,0.0
618506,"Construction of Additional Structures, Improvement of Service Road & Maintenance of Six Lane Gurgaon-Jaipur Section of NH-48 old NH-8 between km 42700 to km 107100 in the State of Haryana ",Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,402,240.02,,116.43,29/05/2024,,,05/05/2027,05/05/2027,,0.0,0,0,,,56,0,,"Construction of Additional Structures, Improvement of Service Road & Maintenance of Six Lane Gurgaon-Jaipur Section of NH-48 old NH-8 between km 42700 to km 107100 in the State of Haryana ",Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,402,240.02,,131.79,29/05/2024,,,05/05/2027,05/05/2027,,0,0,0,,,61,0,,56.0,402.0,240.02,116.43,0.0,0.0,0.5970646766169154,0.48508457628530954,25.03285151116951,10.151116951379763,2.2370603674540686,3.0,0.569284064665127,0.569284064665127,0.2984988452655889,4.179298993670304,5.0,4.334498381877023,100.0
618430,Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim-Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 0.00 to Km 13.00 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVA,Roads & Highways,,Ministry of Road Transport & Highways,NHIDCL,0,,403,,,0.39,22/03/2018,,,03/04/2022,30/08/2026,,0.0,0,0,,,99,0,,Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim-Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 0.00 to Km 13.00 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVA,Roads & Highways,,Ministry of Road Transport & Highways,NHIDCL,0,,403,,,261.9,22/03/2018,,,03/04/2022,30/08/2026,,0,0,0,,,99,0,,99.0,403.0,403.0,0.39,0.0,0.0,1.0,0.000967741935483871,99.2772667542707,2.0039421813403417,0.9972071475843812,3.0,0.569284064665127,0.569284064665127,0.09064665127020785,8.831514196783138,0.0,0.49901639344262294,0.0
618431,Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim-Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 13.00 to Km 25.60 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVB,Roads & Highways,,Ministry of Road Transport & Highways,NHIDCL,0,,296,,,0.0,22/03/2018,,,05/04/2023,30/07/2026,,0.0,0,0,,,98,0,,Construction of alternative highway to Gangtok in Sikkim via Bagrakot -Chuikhim-Nimbong -Kafer-Bakhim-Algarah-Rhenock in the State of West Bengal and from Rhenok-Rorathang-Pakyong along with spur from Aritar-Rolep-Menla in the State of Sikkim from Km 13.00 to Km 25.60 of Bagrakot -Kafer section of NH 717A on EPC Mode under Phase-A of SARDP-NE in the State of West Bengal PKG- IVB,Roads & Highways,,Ministry of Road Transport & Highways,NHIDCL,0,,296,,,255.94,22/03/2018,,,05/04/2023,31/12/2026,,0,0,0,,,98,0,,98.0,296.0,296.0,0.0,0.0,0.0,1.0,0.0,99.2772667542707,1.0,0.9871343481138318,1.0,0.569284064665127,0.569284064665127,0.09064665127020785,45.0521506598082,0.0,2.0,0.0
618066,Construction of Amethi bypass Part-II at km.30.050 of NH-931 under EPC mode in the state of Uttar Pradesh,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,284,,,38.69,12/12/2022,,,11/02/2027,11/02/2027,,0.0,0,0,,,48,0,,Construction of Amethi bypass Part-II at km.30.050 of NH-931 under EPC mode in the state of Uttar Pradesh,Roads & Highways,,Ministry of Road Transport & Highways,MoRTH,0,,284,,,38.69,12/12/2022,,,11/02/2027,11/02/2027,,0,0,0,,,48,0,,48.0,284.0,284.0,38.69,0.0,0.0,1.0,0.13623239436619716,42.57555847568988,7.424441524310118,1.1274074074074074,3.0,0.569284064665127,0.569284064665127,0.18013856812933027,10.319651924807548,0.0,7.003893805309735,0.0
619301,Construction of Approach Road to Rail-cum- Road Bridge across river Ganga at Munger Ghat  NH-333 B,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,538,633.91,,573.9,29/07/2013,,,28/05/2021,31/07/2026,,0.0,0,0,,,100,0,,Construction of Approach Road to Rail-cum- Road Bridge across river Ganga at Munger Ghat  NH-333 B,Roads & Highways,,Ministry of Road Transport & Highways,NHAI,0,,538,633.91,,573.97,29/07/2013,,,28/05/2021,31/08/2026,,0,0,0,,,100,0,,100.0,538.0,633.91,573.9,0.0,0.0,1.1782713754646839,0.9053335647016139,155.02628120893561,1.0183968462549278,0.6450519177791905,2.0,0.569284064665127,0.569284064665127,0.2984988452655889,66.53356882744048,0.0,0.0,0.0
